dateString,Accounting,Administrative Assistance,Architecture,Arts & Entertainment,Banking & Finance,Childcare,Civil Engineering,Cleaning & Sanitation,Community & Social Service,Construction,Customer Service,Data & Analytics,Dental,Driving,Education & Instruction,Electrical Engineering,Food Preparation & Service,Headline,Hospitality & Tourism,Human Resources,"IT Infrastructure, Operations & Support",IT Systems & Solutions,Industrial Engineering,Installation & Maintenance,Legal,Loading & Stocking,Logistic Support,Management,Marketing,Media & Communications,Medical Information,Medical Technician,Nursing,Personal Care & Home Health,Pharmacy,Physicians & Surgeons,Production & Manufacturing,Project Management,Retail,Sales,Scientific Research & Development,Security & Public Safety,Software Development,Sports,Therapy,Veterinary
2023-08-10,143.33,134.39,121.57,100.07,107.3,171.38,182.18,150.35,148.55,191.23,111.47,82.46,190.16,158.91,151.95,156.52,134.84,134.56,128.93,112.32,95.22,84.95,122.77,156.99,140.03,147.12,140.44,121.8,88.68,93.79,139.63,166.34,156.09,172.47,155.85,194.03,163.63,127.22,127.22,106.35,120.6,150.83,79.75,152.34,197.55,164.27
2023-08-11,143.39,134.48,121.73,99.7,107.09,171.64,182.32,150.39,148.44,191.44,111.67,82.43,190.45,160.91,151.61,156.66,134.89,134.68,128.84,112.48,95.22,85.05,122.79,157.06,140.18,147.2,140.64,121.81,88.72,94.04,139.67,166.38,156.09,172.55,156.0,194.07,163.64,127.23,127.47,106.52,120.44,151.0,79.7,152.24,197.55,164.6
2023-08-12,143.3,134.34,121.85,99.07,106.49,171.93,182.22,150.35,148.23,191.47,111.81,82.17,190.69,162.85,151.28,156.41,134.87,134.65,128.65,112.31,95.11,85.04,122.48,156.99,140.04,146.87,140.67,121.69,88.59,93.86,139.28,166.24,155.95,172.59,156.03,193.48,163.3,127.04,127.57,106.54,119.95,150.96,79.47,152.08,197.5,164.85
2023-08-13,143.42,134.36,122.08,98.75,106.24,172.14,182.31,150.33,148.15,191.54,112.04,82.1,190.85,164.96,150.97,156.44,134.83,134.75,128.58,112.31,95.12,85.22,122.55,157.04,140.06,146.75,140.89,121.64,88.66,94.12,139.19,166.3,155.98,172.68,156.13,193.19,163.22,127.06,127.78,106.74,119.72,150.99,79.4,151.97,197.63,165.1
2023-08-14,143.55,134.39,122.33,98.46,106.09,172.49,182.38,150.36,148.05,191.65,112.24,82.08,191.08,167.22,150.69,156.55,134.82,134.85,128.47,112.31,95.1,85.44,122.61,157.09,140.1,146.77,141.18,121.67,88.76,94.43,138.98,166.17,155.9,172.79,156.21,193.0,163.18,127.12,127.85,106.89,119.54,151.11,79.35,151.94,197.68,165.32
2023-08-15,143.68,134.37,122.39,98.48,105.85,172.81,182.58,150.29,147.93,191.67,112.4,82.08,191.2,169.51,150.32,156.58,134.67,134.91,128.34,112.36,95.09,85.65,122.59,157.08,140.13,146.67,141.52,121.68,88.86,94.48,138.79,166.11,155.87,172.78,156.29,192.76,163.07,127.15,127.96,107.03,119.46,151.06,79.26,151.96,197.66,165.57
2023-08-16,143.77,134.3,122.38,98.56,105.65,173.08,182.66,150.26,147.85,191.55,112.56,82.05,191.24,171.67,150.02,156.56,134.61,134.97,128.35,112.4,95.11,85.85,122.61,157.07,140.16,146.67,141.67,121.69,88.94,94.39,138.5,166.05,155.8,172.85,156.34,192.61,163.03,127.23,127.98,107.03,119.45,151.09,79.26,151.65,197.63,165.76
2023-08-17,143.95,134.18,122.33,98.75,105.52,173.24,182.43,150.13,147.73,191.47,112.65,81.96,191.34,173.68,149.83,156.62,134.64,135.01,128.26,112.38,95.1,86.01,122.53,157.09,140.17,146.71,141.54,121.63,89.0,94.34,138.01,165.74,155.63,172.8,156.18,192.41,163.05,127.22,128.12,107.02,119.45,151.09,79.29,151.42,197.62,165.99
2023-08-18,144.08,134.16,122.43,99.18,105.43,173.33,182.51,150.11,147.68,191.49,112.71,81.82,191.53,174.11,149.62,156.71,134.61,135.05,128.24,112.21,95.08,86.14,122.52,157.15,140.29,146.71,141.4,121.69,89.01,94.25,137.57,165.52,155.61,172.82,156.07,192.5,163.08,127.31,128.46,107.03,119.4,150.9,79.38,151.21,197.94,166.15
2023-08-19,144.29,134.25,122.6,99.94,105.71,173.37,182.8,150.16,147.84,191.54,112.84,81.85,191.72,174.61,149.6,156.99,134.54,135.17,128.13,112.26,95.18,86.32,122.73,157.33,140.54,147.05,141.41,121.82,89.14,94.62,137.48,165.43,155.7,172.83,156.25,193.01,163.41,127.56,128.5,107.09,119.52,150.78,79.51,151.21,198.36,166.35
2023-08-20,144.34,134.2,122.65,100.33,105.8,173.39,182.99,150.14,147.84,191.63,112.92,81.71,191.91,174.79,149.4,157.11,134.57,135.19,128.04,112.21,95.16,86.3,122.65,157.41,140.63,147.25,141.57,121.91,89.13,94.55,137.11,165.17,155.66,172.76,156.37,193.27,163.44,127.67,128.5,107.03,119.47,150.57,79.51,150.94,198.66,166.54
2023-08-21,144.39,134.2,122.75,100.73,105.82,173.35,183.22,150.12,147.83,191.75,113.03,81.55,192.13,175.01,149.1,157.26,134.57,135.24,127.99,112.16,95.16,86.29,122.55,157.49,140.8,147.52,141.73,121.98,89.12,94.46,136.94,165.16,155.79,172.73,156.6,193.65,163.45,127.79,128.64,106.96,119.48,150.3,79.53,150.7,198.99,166.83
2023-08-22,144.48,134.15,122.86,100.9,105.93,173.16,183.28,150.13,147.8,191.72,113.11,81.38,192.33,174.0,148.93,157.45,134.7,135.14,127.98,111.98,95.23,86.29,122.5,157.54,140.91,147.63,141.57,121.71,89.07,94.6,136.64,165.02,155.87,172.79,156.77,193.96,163.52,127.95,128.6,106.91,119.35,150.06,79.61,150.43,199.3,167.0
2023-08-23,144.64,134.12,122.96,101.01,106.17,172.9,183.21,149.91,147.66,191.66,113.1,81.23,192.65,173.79,148.68,157.54,134.76,135.04,127.88,111.75,95.26,86.22,122.34,157.53,140.98,147.47,141.33,121.44,89.05,94.39,136.41,164.85,155.87,172.8,156.86,194.18,163.48,128.04,128.61,106.93,119.25,149.77,79.64,150.36,199.04,167.18
2023-08-24,144.73,134.25,123.28,101.13,106.38,172.76,183.48,150.0,147.67,191.58,113.19,81.16,192.97,173.82,148.51,157.6,134.85,135.03,127.83,111.62,95.28,86.25,122.33,157.67,141.06,147.54,141.13,121.26,89.1,94.04,136.43,164.96,156.1,172.96,157.07,194.61,163.56,128.29,128.42,107.02,119.14,149.42,79.7,150.44,199.43,167.28
2023-08-25,144.89,134.42,123.3,101.27,106.69,173.09,183.52,150.17,148.16,191.4,113.26,81.06,193.26,173.59,150.27,157.46,134.96,135.04,127.44,111.57,95.21,86.22,122.26,157.77,141.07,147.53,141.08,121.0,89.14,93.92,136.43,165.02,156.33,173.09,157.2,194.98,163.61,128.38,128.12,106.86,119.04,149.44,79.67,151.84,199.54,167.43
2023-08-26,144.97,134.55,123.18,101.28,106.9,173.33,183.29,150.2,148.5,191.32,113.26,80.95,193.48,173.3,151.83,157.39,135.08,135.02,127.2,111.58,95.21,86.28,122.14,157.85,141.14,147.54,140.93,120.69,89.12,93.68,136.3,164.86,156.33,173.25,157.12,195.34,163.59,128.38,128.09,106.65,118.96,149.46,79.69,152.97,199.58,167.51
2023-08-27,145.11,134.69,123.04,101.41,107.09,173.66,182.97,150.25,148.91,191.15,113.26,80.88,193.65,173.14,153.47,157.19,135.12,135.01,126.9,111.51,95.21,86.37,121.95,157.94,141.18,147.56,140.71,120.4,89.09,93.51,136.24,164.73,156.34,173.45,156.92,195.73,163.65,128.37,128.02,106.42,118.77,149.53,79.7,154.3,199.58,167.54
2023-08-28,145.27,134.81,122.86,101.52,107.31,174.04,182.63,150.29,149.32,190.96,113.25,80.8,193.77,172.92,155.27,156.94,135.17,134.99,126.61,111.45,95.23,86.46,121.77,158.03,141.14,147.49,140.4,120.11,89.04,93.38,136.11,164.51,156.26,173.62,156.68,195.97,163.74,128.33,127.98,106.26,118.54,149.67,79.71,155.54,199.53,167.5
2023-08-29,145.39,134.91,122.85,101.66,107.57,174.3,182.56,150.28,149.81,191.03,113.2,80.75,194.0,173.95,156.92,156.82,135.15,135.1,126.54,111.49,95.25,86.53,121.66,158.11,141.18,147.39,140.26,120.1,88.98,93.25,136.04,164.36,156.26,173.7,156.44,196.41,163.72,128.31,128.0,106.09,118.4,149.8,79.7,157.11,199.66,167.51
2023-08-30,145.58,135.08,122.91,101.81,107.8,174.5,182.69,150.42,150.4,190.96,113.17,80.85,194.18,174.23,158.59,156.68,135.09,135.23,126.52,111.56,95.32,86.65,121.53,158.24,141.33,147.52,140.3,120.19,88.95,93.31,135.99,164.31,156.41,173.98,156.2,196.86,163.75,128.4,128.03,105.86,118.27,150.0,79.69,158.92,200.4,167.53
2023-08-31,145.62,135.09,122.91,101.88,107.9,174.58,182.8,150.21,150.88,190.93,113.02,81.02,194.24,174.31,160.09,156.35,134.93,135.25,126.12,111.49,95.33,86.73,121.38,158.16,141.36,147.43,140.5,120.18,88.89,93.38,135.8,164.07,156.41,174.36,155.96,197.22,163.6,128.36,128.06,105.57,118.17,150.12,79.57,160.42,200.5,167.53
2023-09-01,145.45,134.82,122.91,102.06,107.84,173.97,183.0,149.69,150.61,190.61,112.84,81.08,194.08,173.59,159.43,156.36,134.64,135.03,125.9,111.35,95.37,86.78,121.17,157.92,141.24,147.23,139.89,120.16,88.78,93.08,135.51,163.69,156.21,174.27,155.72,197.36,163.24,128.3,127.85,105.25,117.97,149.81,79.46,160.46,200.36,167.45
2023-09-02,145.44,134.64,123.02,102.35,107.95,173.35,183.42,149.28,150.45,190.27,112.71,81.38,193.91,173.44,158.89,156.57,134.45,134.96,125.75,111.17,95.39,86.89,121.23,157.78,141.0,147.22,139.53,120.27,88.68,93.21,135.41,163.58,156.21,174.19,155.48,197.67,162.98,128.36,127.85,105.38,117.94,149.67,79.44,160.57,200.33,167.38
2023-09-03,145.28,134.4,123.12,102.47,107.98,172.65,183.88,148.85,150.21,189.9,112.47,81.66,193.86,173.1,158.23,156.74,133.89,134.76,125.55,110.93,95.37,86.9,121.24,157.56,140.71,147.15,139.15,119.98,88.54,93.23,135.13,163.43,156.17,174.22,155.24,197.88,162.52,128.4,127.75,105.45,117.85,149.4,79.39,160.59,200.33,167.29
2023-09-04,145.11,134.16,123.21,102.58,107.97,171.89,184.35,148.45,149.98,189.58,112.32,81.93,193.72,172.89,157.61,156.96,133.66,134.64,125.36,110.74,95.33,86.88,121.21,157.41,140.49,147.07,138.88,120.01,88.41,93.28,134.88,163.31,156.14,173.93,155.0,198.19,162.06,128.46,127.67,105.49,117.81,149.16,79.29,160.71,200.4,167.21
2023-09-05,145.26,133.94,123.14,102.58,107.82,171.07,184.84,148.05,149.59,188.98,112.17,82.12,193.34,172.4,156.94,157.04,133.48,134.48,125.0,110.53,95.19,86.87,121.1,157.23,140.12,147.12,138.66,119.99,88.29,93.23,134.55,163.1,156.02,173.61,154.76,198.28,161.56,128.43,127.6,105.49,117.67,148.77,79.16,160.22,200.28,167.05
2023-09-06,145.44,133.67,123.02,102.51,107.59,170.27,185.32,147.63,149.18,188.55,112.05,82.15,192.92,172.05,156.34,157.23,133.4,134.33,124.71,110.31,94.94,86.86,121.11,156.99,139.65,146.98,138.24,120.13,88.16,93.27,134.18,162.82,155.79,173.13,154.52,198.31,161.04,128.27,127.51,105.52,117.48,148.3,79.04,159.72,200.03,166.85
2023-09-07,145.87,133.52,122.93,102.44,107.46,169.71,185.94,147.38,148.89,188.23,112.02,82.22,192.61,171.75,155.92,157.63,133.35,134.24,124.73,110.19,94.84,86.8,121.15,156.93,139.4,146.9,137.98,120.36,88.09,93.44,133.98,162.74,155.7,172.48,154.28,198.47,160.59,128.17,127.5,105.01,117.34,147.98,78.99,159.41,199.8,166.65
2023-09-08,146.49,133.53,122.93,102.34,107.45,169.36,186.37,147.22,148.74,188.11,112.03,82.31,192.43,173.01,155.71,157.84,133.38,134.31,124.86,110.22,94.72,86.8,121.21,157.0,139.3,147.03,138.41,120.58,88.03,93.83,133.87,162.77,155.67,172.27,154.05,198.71,160.42,128.15,127.7,104.7,117.24,147.88,78.94,159.35,199.61,166.53
2023-09-09,147.07,133.63,123.08,102.27,107.28,169.19,186.92,147.0,148.62,188.05,112.01,82.28,192.28,174.36,155.47,157.97,133.4,134.37,124.94,110.29,94.59,86.85,121.19,157.02,139.29,146.89,138.64,120.78,88.07,93.88,133.9,162.94,155.75,172.06,153.81,198.95,160.25,128.11,127.8,104.11,117.11,147.7,78.86,159.29,199.39,166.4
2023-09-10,147.74,133.71,123.2,102.27,107.07,169.06,187.45,146.79,148.52,188.0,112.07,82.34,192.09,176.19,155.36,158.09,133.76,134.54,125.04,110.41,94.47,87.16,121.33,157.06,139.33,147.04,138.91,121.34,88.16,93.95,133.95,163.11,155.86,171.74,153.57,199.2,160.19,128.05,127.95,103.58,117.02,147.7,78.77,159.29,199.28,166.3
2023-09-11,148.46,133.78,123.37,102.25,106.91,168.93,188.02,146.54,148.44,187.84,112.07,82.45,191.86,178.06,155.19,158.28,133.76,134.65,125.12,110.56,94.42,87.55,121.58,157.02,139.39,147.26,139.19,121.6,88.28,93.93,134.0,163.24,155.99,171.83,153.33,199.45,160.29,128.02,128.08,103.04,116.92,147.66,78.75,159.24,199.18,166.19
2023-09-12,148.75,133.87,123.45,102.19,106.73,168.93,188.62,146.38,148.44,187.84,112.12,82.61,191.64,178.91,155.07,158.53,133.7,134.73,125.04,110.68,94.33,87.93,121.78,157.04,139.56,147.43,139.52,121.9,88.35,93.88,134.09,163.38,156.1,171.96,153.09,199.71,160.3,128.03,128.18,102.44,116.86,147.8,78.69,159.42,199.06,166.28
2023-09-13,149.02,134.02,123.61,102.26,106.78,168.87,189.31,146.3,148.45,187.96,112.17,82.85,191.41,180.52,154.95,158.99,133.5,134.84,124.97,110.92,94.35,88.44,122.14,157.16,139.74,147.73,140.02,122.08,88.43,93.89,134.31,163.58,156.27,171.99,152.85,200.04,160.6,128.21,128.27,101.95,116.85,147.84,78.73,159.53,199.04,166.35
2023-09-14,149.22,134.07,123.74,102.19,106.97,168.6,189.93,146.15,148.37,187.88,112.18,82.96,191.05,182.04,154.84,159.34,133.33,134.93,124.85,111.1,94.27,88.93,122.41,157.16,139.77,148.03,140.28,122.2,88.38,93.84,134.42,163.59,156.31,171.93,152.61,200.16,160.86,128.41,128.33,102.01,116.89,147.92,78.76,159.57,198.91,166.3
2023-09-15,149.29,134.07,123.83,102.14,107.14,168.26,190.61,146.01,148.34,187.69,112.18,82.97,190.67,183.0,154.73,159.67,133.12,134.97,124.69,111.19,94.14,89.25,122.69,157.06,139.75,148.18,140.64,122.34,88.47,93.73,134.53,163.62,156.31,171.85,152.37,200.33,160.98,128.54,128.33,102.01,117.0,147.94,78.66,159.52,199.11,166.05
2023-09-16,149.4,133.97,123.71,101.7,107.24,167.87,191.08,145.89,148.19,187.54,112.15,82.9,190.31,183.56,154.6,159.93,132.97,134.95,124.46,111.25,94.03,89.38,123.03,156.91,139.79,148.62,141.03,122.36,88.5,93.6,134.45,163.44,156.15,171.77,152.13,200.35,161.07,128.68,128.26,102.01,117.04,147.7,78.56,159.52,199.19,165.71
2023-09-17,149.02,133.62,123.25,100.96,107.05,167.32,191.09,145.6,147.64,187.2,111.93,82.51,189.59,183.63,154.12,159.93,132.61,134.65,123.82,111.06,93.77,89.13,122.96,156.56,139.42,148.57,141.19,122.09,88.23,93.28,134.12,163.01,155.66,171.44,151.89,199.62,160.97,128.51,127.97,101.75,116.83,147.28,78.25,159.28,198.91,164.86
2023-09-18,148.57,133.25,122.72,100.26,106.76,166.78,191.02,145.3,147.08,186.84,111.68,82.06,188.94,183.68,153.63,159.85,132.23,134.29,123.12,110.82,93.45,88.79,122.83,156.18,138.99,148.37,141.42,121.8,87.91,93.0,133.79,162.58,155.19,171.09,151.65,198.88,160.68,128.29,127.31,101.53,116.59,146.88,77.91,159.02,198.6,164.04
2023-09-19,148.22,132.91,122.28,99.85,106.56,166.18,190.95,145.7,146.55,186.38,111.36,81.57,188.36,184.83,153.18,159.79,132.02,134.01,122.45,110.56,93.16,88.4,122.7,155.76,138.56,148.13,141.66,121.48,87.66,92.72,133.4,162.12,154.72,170.65,151.41,198.17,160.33,128.0,126.76,101.39,116.38,146.39,77.62,158.72,198.32,163.08
2023-09-20,147.75,132.55,121.8,99.42,106.23,165.6,190.75,145.34,146.11,185.89,111.09,81.0,187.77,185.29,152.66,159.57,131.8,133.7,121.7,110.22,92.89,87.83,122.43,155.25,137.99,147.72,141.95,121.16,87.3,92.28,132.96,161.68,154.31,170.32,151.18,197.4,159.75,127.59,126.39,101.14,116.06,145.93,77.29,158.46,197.98,162.18
2023-09-21,147.35,132.27,121.37,99.11,105.81,165.18,190.56,145.06,145.66,185.62,110.83,80.6,187.26,185.85,152.17,159.41,131.59,133.46,121.23,109.97,92.64,87.32,122.15,154.8,137.59,147.33,142.42,120.9,87.04,91.87,132.61,161.27,153.88,169.93,152.1,196.74,159.18,127.25,126.16,101.04,115.71,145.48,76.92,158.26,197.73,161.45
2023-09-22,146.96,131.98,120.94,98.82,105.46,164.7,190.4,144.81,145.25,185.44,110.59,80.33,186.76,186.36,151.67,159.29,131.48,133.29,120.73,109.79,92.49,86.95,122.15,154.43,137.25,147.31,142.86,120.69,86.74,91.39,132.22,160.85,153.5,169.65,153.3,196.07,158.68,126.89,126.17,101.07,115.29,145.03,76.77,158.0,197.38,160.89
2023-09-23,145.44,131.68,120.53,98.83,105.12,164.29,190.23,144.55,144.98,185.05,110.4,80.01,186.29,186.61,151.19,159.11,131.22,133.09,120.32,109.6,92.26,86.69,121.95,154.07,136.88,147.01,143.28,120.52,86.44,90.92,131.91,160.5,153.18,169.41,154.65,195.49,158.12,126.48,126.22,100.96,114.89,144.75,76.56,157.8,197.23,160.48
2023-09-24,145.44,131.72,120.51,99.19,105.14,164.01,190.55,144.5,145.14,184.9,110.41,79.96,186.18,187.21,151.04,159.25,131.23,133.2,120.14,109.69,92.22,86.59,122.04,153.94,136.92,146.96,143.87,120.63,86.43,90.71,131.86,160.46,153.25,169.46,156.25,195.72,157.8,126.42,126.54,101.15,114.8,144.67,76.57,157.84,197.35,160.58
2023-09-25,145.53,131.81,120.56,99.57,105.28,163.83,190.93,144.58,145.35,184.91,110.47,79.93,186.22,187.65,150.93,159.47,131.29,133.38,120.2,109.78,92.21,86.52,122.13,153.93,137.16,146.97,144.31,120.78,86.45,90.46,131.87,160.5,153.35,169.51,157.86,195.95,157.57,126.39,127.22,101.34,114.76,144.58,76.6,157.91,197.57,160.73
2023-09-26,145.54,131.86,120.61,99.63,105.36,163.72,191.28,143.91,145.56,185.09,110.59,79.92,186.12,189.15,150.84,159.63,131.17,133.57,120.16,109.91,92.22,86.53,122.25,153.91,137.43,147.1,144.98,120.97,86.47,90.28,131.97,160.6,153.53,169.67,158.54,196.22,157.6,126.45,127.76,101.5,114.74,144.52,76.65,158.01,197.72,161.11
2023-09-27,145.65,131.88,120.6,99.66,105.39,163.7,191.56,143.92,145.64,185.13,110.67,80.03,185.82,191.24,150.77,159.63,131.1,133.72,120.14,110.02,92.16,86.59,122.31,153.84,137.8,147.41,145.55,121.08,86.59,90.25,131.97,160.56,153.53,169.77,159.47,196.64,157.5,126.5,128.1,101.58,114.86,144.64,76.7,158.06,197.89,161.47
2023-09-28,145.72,131.85,120.49,99.63,105.42,163.7,191.84,143.79,145.75,185.03,110.71,80.08,185.45,192.61,150.73,159.65,131.01,133.77,119.85,110.16,92.1,86.6,122.47,153.68,137.97,147.69,145.95,121.12,86.7,90.21,131.96,160.57,153.6,170.0,159.42,197.09,157.51,126.56,128.27,101.35,114.95,144.73,76.8,158.13,197.98,161.76
2023-09-29,145.83,131.8,120.36,99.52,105.39,163.72,192.03,143.56,145.82,184.9,110.66,80.14,185.05,193.84,150.72,159.53,130.88,133.77,119.27,110.18,92.05,86.6,122.27,153.47,138.08,147.53,146.27,121.13,86.7,90.15,131.99,160.6,153.68,170.1,159.33,197.47,157.47,126.59,128.31,101.07,115.0,144.74,76.76,158.27,197.96,162.05
2023-09-30,146.56,131.46,120.12,99.28,105.14,163.54,192.08,143.27,145.58,184.81,110.41,80.13,184.55,194.97,150.53,159.27,130.82,133.64,118.52,109.96,91.86,86.52,121.88,153.08,137.84,147.27,146.5,121.1,86.51,89.84,131.58,160.36,153.58,170.09,159.06,197.38,157.17,126.47,128.2,100.7,114.79,144.61,76.59,158.23,197.69,162.31
2023-10-01,146.37,131.15,119.91,99.12,105.04,163.3,192.18,142.93,145.31,184.72,110.27,80.17,183.92,195.03,150.32,159.07,130.6,133.45,117.96,109.83,91.73,86.58,121.64,152.67,137.7,147.03,146.39,121.06,86.41,89.72,131.3,160.08,153.43,169.95,158.74,197.32,156.99,126.4,128.06,100.33,114.64,144.36,76.49,158.14,197.39,162.5
2023-10-02,146.08,130.78,119.63,98.9,104.91,162.89,192.23,142.5,144.97,184.45,110.09,80.21,183.07,193.3,149.99,158.69,130.38,133.15,117.23,109.63,91.54,86.63,121.36,152.13,137.32,146.87,146.25,120.97,86.3,89.61,131.11,159.9,153.29,169.86,158.41,197.25,156.68,126.28,127.78,99.85,114.41,144.07,76.37,158.0,196.95,162.58
2023-10-03,145.91,130.47,119.36,98.77,104.84,162.62,192.36,142.11,144.67,184.21,109.9,80.24,182.36,190.71,149.79,158.41,130.23,132.88,117.08,109.46,91.33,86.64,121.15,151.71,136.94,146.72,145.87,120.89,86.2,89.55,130.88,159.73,153.17,169.8,159.08,197.33,156.39,126.17,127.7,99.46,114.36,143.95,76.25,157.74,196.58,162.54
2023-10-04,145.74,130.25,119.19,98.71,104.82,162.39,192.64,141.82,144.48,184.08,109.78,80.19,181.76,187.43,149.68,158.65,130.16,132.65,117.01,109.31,91.19,86.69,121.08,151.39,136.71,146.6,145.72,120.85,86.09,89.44,130.77,159.65,153.06,169.87,159.67,197.17,156.34,126.08,127.65,99.22,114.3,143.89,76.11,157.58,196.29,162.4
2023-10-05,145.55,130.02,119.07,98.87,104.74,162.1,192.84,141.6,144.32,183.97,109.64,80.07,181.23,184.97,149.54,158.82,130.11,132.48,117.03,109.15,91.04,86.78,120.9,151.15,136.58,146.51,146.17,120.82,86.0,89.35,130.55,159.5,152.89,169.98,160.23,196.83,156.22,125.87,127.72,99.19,114.2,143.77,76.0,157.37,196.12,162.22
2023-10-06,145.33,129.83,118.99,99.2,104.74,162.07,193.08,141.53,144.12,184.07,109.58,79.9,180.75,181.86,149.38,159.07,130.08,132.32,117.18,109.08,90.87,86.86,120.91,150.98,136.55,146.51,146.47,120.8,85.98,89.38,130.42,159.34,152.7,170.03,160.84,196.71,156.13,125.78,127.77,99.22,114.21,143.69,75.97,157.14,195.89,161.89
2023-10-07,145.58,129.97,119.09,99.57,105.04,162.08,193.57,141.49,144.22,184.23,109.77,79.99,180.17,178.77,149.39,159.5,130.06,132.35,117.61,109.2,91.01,86.99,121.26,151.04,136.9,147.05,146.98,120.94,86.22,89.71,130.67,159.45,152.73,170.07,161.58,197.18,156.45,125.89,128.18,99.36,114.48,143.86,76.13,156.98,195.84,161.56
2023-10-08,145.66,130.02,119.08,99.8,105.14,162.06,194.01,141.47,144.26,184.28,109.85,80.01,179.6,176.89,149.35,159.86,130.12,132.39,117.98,109.19,91.07,87.05,121.44,151.04,137.06,147.41,148.3,121.05,86.33,89.9,130.73,159.53,152.71,170.17,162.3,197.44,156.59,125.9,128.6,99.46,114.57,144.02,76.19,156.85,195.82,161.22
2023-10-09,145.83,130.18,119.08,100.08,105.16,162.12,194.43,141.48,144.36,184.35,109.94,79.99,179.13,176.92,149.44,160.31,130.23,132.54,118.38,109.24,91.16,87.07,121.65,151.11,137.27,147.74,149.67,121.19,86.45,90.13,130.61,159.47,152.61,170.16,163.19,197.67,156.78,125.94,129.19,99.64,114.75,144.26,76.24,156.76,195.83,160.93
2023-10-10,145.91,130.28,119.02,100.33,105.17,161.99,194.83,141.42,144.38,184.27,110.02,80.0,178.79,176.9,149.4,160.9,130.32,132.63,118.59,109.21,91.18,87.0,122.0,151.12,137.32,147.99,151.38,121.29,86.5,90.3,130.49,159.4,152.45,170.16,164.0,197.79,156.97,125.9,129.71,99.71,114.7,144.34,76.27,156.69,195.7,160.58
2023-10-11,145.93,130.31,118.89,100.49,105.12,161.91,195.04,141.35,144.38,184.14,110.09,80.02,178.65,177.0,149.35,161.06,130.37,132.72,118.71,109.14,91.15,86.88,122.27,151.1,137.23,148.22,152.22,121.38,86.56,90.32,130.35,159.36,152.47,170.14,164.99,198.05,156.99,125.82,130.3,99.76,114.53,144.29,76.31,156.63,195.56,160.3
2023-10-12,145.96,130.34,118.69,100.46,105.07,161.8,195.2,141.29,144.27,183.97,110.16,79.96,178.42,178.45,149.25,161.12,130.4,132.82,118.73,109.03,91.06,86.77,122.51,151.05,137.12,148.33,152.76,121.42,86.64,90.36,130.29,159.38,152.54,170.05,165.94,198.4,157.0,125.77,130.77,99.69,114.32,144.16,76.33,156.48,195.51,160.09
2023-10-13,145.97,130.34,118.56,99.98,104.92,161.46,195.4,141.17,144.16,183.6,110.15,79.89,178.08,180.86,149.11,161.31,130.43,132.92,119.02,108.95,90.96,86.64,122.75,150.97,136.87,148.31,153.41,121.44,86.74,90.35,130.11,159.35,152.53,170.02,166.7,198.23,157.04,125.71,131.26,99.62,114.13,144.04,76.35,156.24,195.35,160.06
2023-10-14,145.93,130.22,118.39,99.68,104.73,161.21,195.54,141.11,143.99,183.07,110.07,79.68,177.9,183.11,149.04,161.42,130.43,132.95,119.23,108.79,90.71,86.56,122.85,150.77,136.51,148.35,153.75,121.37,86.87,90.23,129.86,159.22,152.41,170.03,167.47,197.79,156.88,125.63,131.59,99.56,113.89,143.94,76.33,155.98,195.13,159.96
2023-10-15,145.96,130.14,118.23,99.41,104.71,161.02,195.67,141.03,143.89,182.6,109.98,79.5,177.76,185.82,149.08,161.3,130.47,133.03,119.41,108.64,90.47,86.48,122.98,150.66,136.23,148.41,153.75,121.33,87.02,90.0,129.72,159.17,152.38,170.08,168.3,197.32,156.8,125.55,131.93,99.49,113.74,143.85,76.32,155.76,194.81,159.91
2023-10-16,146.13,130.02,118.07,99.11,104.65,160.56,195.77,140.92,143.74,182.09,109.85,79.34,177.55,188.38,149.03,161.14,130.45,133.05,119.55,108.46,90.23,86.37,123.04,150.46,135.89,148.29,153.68,121.25,87.14,89.79,129.58,159.04,152.35,170.07,169.01,196.8,156.65,125.42,132.2,99.37,113.51,143.68,76.3,155.5,194.47,159.68
2023-10-17,146.37,129.91,118.01,99.09,104.75,160.14,195.64,140.87,143.67,181.6,109.74,79.1,177.3,190.95,149.02,160.99,130.44,133.09,119.44,108.35,90.11,86.42,123.05,150.27,135.75,148.23,153.26,121.2,87.2,89.68,129.47,158.94,152.32,170.04,169.82,196.24,156.51,125.34,132.39,99.22,113.32,143.51,76.3,155.35,194.34,159.58
