__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-24,US,United States,admin,Administrative Assistance,TOTAL,99.78
HiringLabSectoralPosting,2020-02-24,US,United States,arch,Architecture,TOTAL,101.09
HiringLabSectoralPosting,2020-02-24,US,United States,arts,Arts & Entertainment,TOTAL,98.12
HiringLabSectoralPosting,2020-02-24,US,United States,childcare,Childcare,TOTAL,98.57
HiringLabSectoralPosting,2020-02-24,US,United States,engcivil,Civil Engineering,TOTAL,100.15
HiringLabSectoralPosting,2020-02-24,US,United States,finance,Banking & Finance,TOTAL,104.01
HiringLabSectoralPosting,2020-02-25,US,United States,accounting,Accounting,TOTAL,99.64
HiringLabSectoralPosting,2020-02-25,US,United States,admin,Administrative Assistance,TOTAL,99.82
HiringLabSectoralPosting,2020-02-25,US,United States,arch,Architecture,TOTAL,101.01
HiringLabSectoralPosting,2020-02-25,US,United States,arts,Arts & Entertainment,TOTAL,98.11
HiringLabSectoralPosting,2020-02-25,US,United States,childcare,Childcare,TOTAL,98.69
HiringLabSectoralPosting,2020-02-25,US,United States,engcivil,Civil Engineering,TOTAL,100.08
HiringLabSectoralPosting,2020-02-25,US,United States,finance,Banking & Finance,TOTAL,104.3
HiringLabSectoralPosting,2020-02-26,US,United States,accounting,Accounting,TOTAL,99.85
HiringLabSectoralPosting,2020-02-26,US,United States,admin,Administrative Assistance,TOTAL,99.95
HiringLabSectoralPosting,2020-02-26,US,United States,arch,Architecture,TOTAL,100.89
HiringLabSectoralPosting,2020-02-26,US,United States,arts,Arts & Entertainment,TOTAL,97.98
HiringLabSectoralPosting,2020-02-26,US,United States,childcare,Childcare,TOTAL,98.71
HiringLabSectoralPosting,2020-02-26,US,United States,engcivil,Civil Engineering,TOTAL,100.18
HiringLabSectoralPosting,2020-02-26,US,United States,finance,Banking & Finance,TOTAL,104.46
HiringLabSectoralPosting,2020-02-27,US,United States,accounting,Accounting,TOTAL,100.38
HiringLabSectoralPosting,2020-02-27,US,United States,admin,Administrative Assistance,TOTAL,100.18
