__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-03-03,US,United States,service,Community & Social Service,TOTAL,100.23
HiringLabSectoralPosting,2020-03-04,US,United States,construction,Construction,TOTAL,100
HiringLabSectoralPosting,2020-03-04,US,United States,customer,Customer Service,TOTAL,98.46
HiringLabSectoralPosting,2020-03-04,US,United States,driver,Driving,TOTAL,102.09
HiringLabSectoralPosting,2020-03-04,US,United States,math,Data & Analytics,TOTAL,101.03
HiringLabSectoralPosting,2020-03-04,US,United States,meddental,Dental,TOTAL,100.72
HiringLabSectoralPosting,2020-03-04,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.98
HiringLabSectoralPosting,2020-03-04,US,United States,service,Community & Social Service,TOTAL,100.27
HiringLabSectoralPosting,2020-03-05,US,United States,construction,Construction,TOTAL,100.2
HiringLabSectoralPosting,2020-03-05,US,United States,customer,Customer Service,TOTAL,98.57
HiringLabSectoralPosting,2020-03-05,US,United States,driver,Driving,TOTAL,102.08
HiringLabSectoralPosting,2020-03-05,US,United States,math,Data & Analytics,TOTAL,100.96
HiringLabSectoralPosting,2020-03-05,US,United States,meddental,Dental,TOTAL,100.5
HiringLabSectoralPosting,2020-03-05,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.92
HiringLabSectoralPosting,2020-03-05,US,United States,service,Community & Social Service,TOTAL,100.3
HiringLabSectoralPosting,2020-03-06,US,United States,construction,Construction,TOTAL,100.3
HiringLabSectoralPosting,2020-03-06,US,United States,customer,Customer Service,TOTAL,98.48
HiringLabSectoralPosting,2020-03-06,US,United States,driver,Driving,TOTAL,102.11
HiringLabSectoralPosting,2020-03-06,US,United States,math,Data & Analytics,TOTAL,101.03
HiringLabSectoralPosting,2020-03-06,US,United States,meddental,Dental,TOTAL,100.2
HiringLabSectoralPosting,2020-03-06,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.83
HiringLabSectoralPosting,2020-03-06,US,United States,service,Community & Social Service,TOTAL,100.25
HiringLabSectoralPosting,2020-03-07,US,United States,construction,Construction,TOTAL,100.38
