__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-03-14,US,United States,math,Data & Analytics,TOTAL,102.53
HiringLabSectoralPosting,2020-03-14,US,United States,meddental,Dental,TOTAL,98.56
HiringLabSectoralPosting,2020-03-14,US,United States,sanitation,Cleaning & Sanitation,TOTAL,102.76
HiringLabSectoralPosting,2020-03-14,US,United States,service,Community & Social Service,TOTAL,104.52
HiringLabSectoralPosting,2020-03-15,US,United States,construction,Construction,TOTAL,112.65
HiringLabSectoralPosting,2020-03-15,US,United States,customer,Customer Service,TOTAL,100.64
HiringLabSectoralPosting,2020-03-15,US,United States,driver,Driving,TOTAL,102.67
HiringLabSectoralPosting,2020-03-15,US,United States,math,Data & Analytics,TOTAL,102.34
HiringLabSectoralPosting,2020-03-15,US,United States,meddental,Dental,TOTAL,98.4
HiringLabSectoralPosting,2020-03-15,US,United States,sanitation,Cleaning & Sanitation,TOTAL,102.47
HiringLabSectoralPosting,2020-03-15,US,United States,service,Community & Social Service,TOTAL,104.37
